timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,returns,log_returns,ma_5,ma_5_slope,ma_10,ma_10_slope,ma_20,ma_20_slope,ma_50,ma_50_slope,ma_100,ma_100_slope,ma_200,ma_200_slope,volatility_10,volatility_20,volatility_50,high_20,low_20,price_position,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_position,volume_ma_10,volume_ratio,volume_price_trend,body_size,upper_wick,lower_wick,total_range,body_ratio,buy_pressure,sell_pressure,trade_intensity,hour,day_of_week,month,quarter,gap_up,gap_down,scenario_type
2024-07-11,12.791,13.191,12.291,17.840153439727974,2913398.11,1720742399999,37169659.23675,107979.0,1294707.51,16532788.47457,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.44400000000000084,0.40000000000000036,0.05599999999999916,0.9000000000000004,0.49333333333333407,0.44439773114289555,0.5556022688571044,0.03706290589994239,0,3,7,3,False,False,bubble
2024-07-12,12.343,12.829,12.228,19.76720547648751,3147280.64,1720828799999,39356669.04637,96307.0,1437528.25,17968222.35756,0,0.10801768287868052,0.10257254747453164,,,,,,,,,,,,,,,,,,,,0.15372494880133303,0.030744989760266607,0.12297995904106643,,,,,,,100176.66570988904,0.39700000000000024,0.08900000000000041,0.11500000000000021,0.6010000000000009,0.6605657237936766,0.45675248394753887,0.5432475160524611,0.030600067491915812,0,4,7,3,False,False,bubble
2024-07-13,12.743,13.136,12.7,18.028114214967612,1843029.13,1720915199999,23881659.38673,68977.0,878764.66,11390490.0785,0,-0.08797861000577423,-0.092091835241808,,,,,,,,,,,,,,,,,,,,0.13368194538994516,0.05133238088620232,0.08234956450374284,,,,,,,40650.799492150734,0.27800000000000047,0.11499999999999844,0.04300000000000104,0.43599999999999994,0.6376146788990837,0.4768045418793788,0.5231954581206212,0.03742588702328324,0,5,7,3,False,False,bubble
2024-07-14,13.019,13.527,12.889,19.553997816283786,2749845.4,1721001599999,36209482.47733,80589.0,1447756.2,19066600.62203,0,0.08463911328281526,0.08124731717807117,,,,,,,,,,,,,,,,,,,,0.23817820498299724,0.0887015457055613,0.14947665927743595,,,,,,,90176.17585438874,0.42900000000000027,0.07899999999999885,0.13000000000000078,0.6379999999999999,0.6724137931034488,0.5264863981080536,0.47351360189194636,0.029306738480643312,0,6,7,3,False,False,bubble
2024-07-15,13.448,14.511,13.405,15.101055176303412,3174140.86,1721087999999,44282081.63383,120356.0,1588476.97,22156917.44768,0,-0.22772543404255385,-0.25841513680245276,18.05810522475406,,,,,,,,,,,,,,,,,,,-0.03788628319732368,0.0633839799249843,-0.10127026312230798,,,,,,,223285.04265020834,0.9459999999999997,0.1169999999999991,0.04300000000000104,1.1059999999999999,0.8553345388788425,0.5004431246318414,0.4995568753681587,0.037917661914978786,0,0,7,3,False,False,bubble
2024-07-16,14.399,14.622,13.814,22.627377217072173,3371919.54,1721174399999,48033949.20382,137471.0,1482865.64,21124088.66097,0,0.4983970956267396,0.40439593382948547,19.0155499802229,0.9574447554688419,,,,,,,,,,,,,,,,,,0.34664599037739663,0.12003638201546676,0.22660960836192987,,,,,,,-44040.633147144676,0.19299999999999962,0.22300000000000075,0.39199999999999946,0.8079999999999998,0.23886138613861344,0.43976898689581423,0.5602310131041858,0.04076935952036388,0,1,7,3,False,False,bubble
2024-07-17,14.208,14.504,13.73,16.97808865589859,2632485.26,1721260799999,37332174.45215,104790.0,1113508.43,15806320.86699,0,-0.2496660795892527,-0.28723694432167846,18.457726616105113,-0.5578233641177874,,,,,,,,,,,,,,,,,,0.1933118352739136,0.13469147266715614,0.05862036260675746,,,,,,,-86909.44579332657,0.4710000000000001,0.2959999999999994,0.006999999999999673,0.7739999999999991,0.6085271317829465,0.4229875270032851,0.5770124729967149,0.03980649069237334,0,2,7,3,False,False,bubble
2024-07-18,13.737,14.003,13.414,18.876252139896305,2447987.26,1721347199999,33593451.20059,83011.0,1073259.18,14731266.78703,0,0.11180077583929027,0.10598102135969972,18.627354201090856,0.1696275849857436,,,,,,,,,,,,,,,,,,0.22239570295876376,0.15223231872547768,0.07016338423328608,,,,,,,-25661.36459488982,0.14400000000000013,0.266,0.17900000000000027,0.5890000000000004,0.24448217317487272,0.4384251493204258,0.5615748506795742,0.03390989869775712,0,3,7,3,False,False,bubble
2024-07-19,13.592,14.139,13.335,15.691817251769566,2608696.21,1721433599999,35873622.46963,91026.0,1155086.34,15894631.45384,0,-0.168700590801932,-0.18476524914176484,17.854918088188008,-0.7724361129028487,,,,,,,,,,,,,,,,,,-0.011381208910322016,0.11950961319831775,-0.13089082210863978,,,,,,,92694.78918781725,0.484,0.06299999999999883,0.2569999999999997,0.8039999999999985,0.6019900497512449,0.4427830023182347,0.5572169976817652,0.03489329253865094,0,4,7,3,False,False,bubble
2024-07-20,14.076,14.333,13.849,23.115911315761554,1546995.05,1721519999999,21803002.06585,57698.0,811082.73,11433342.01763,0,0.4731188201388703,0.38738179963038516,19.457889316079637,1.6029712278916293,18.757997270416848,,,,,,,,,,,,,,,,,0.3978253661991289,0.17517276379847999,0.2226526024006489,,,,,2643577.7460000003,0.5851899201151771,18793.418126598488,0.17099999999999937,0.0860000000000003,0.2270000000000003,0.484,0.35330578512396565,0.5242956207261297,0.4757043792738704,0.03729682263689208,0,5,7,3,False,False,bubble
