timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,returns,log_returns,ma_5,ma_5_slope,ma_10,ma_10_slope,ma_20,ma_20_slope,ma_50,ma_50_slope,ma_100,ma_100_slope,ma_200,ma_200_slope,volatility_10,volatility_20,volatility_50,high_20,low_20,price_position,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_position,volume_ma_10,volume_ratio,volume_price_trend,body_size,upper_wick,lower_wick,total_range,body_ratio,buy_pressure,sell_pressure,trade_intensity,hour,day_of_week,month,quarter,gap_up,gap_down,scenario_type
2024-07-10 08:00:00,58977.99,59032.82,58311.66,135081.17149578675,4042.42633,1720612799999,236881271.6222708,278677.0,2004.61427,117468732.0501431,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,485.98999999999796,54.830000000001746,180.3399999999965,721.1599999999962,0.6739003827167349,0.4958938286947087,0.5041061713052912,68.93805285500405,8,2,7,3,False,False,bubble
2024-07-10 12:00:00,58492.0,58550.0,57471.12,116145.0545839172,6905.27165,1720627199999,399877755.0500188,466645.0,3336.74869,193252030.7379233,0,-0.14018324465345777,-0.15103598761676387,,,,,,,,,,,,,,,,,,,,-1510.5734288670938,-302.1146857734188,-1208.458743093675,,,,,,,-93.5361379506855,792.3099999999977,58.0,228.5699999999997,1078.8799999999974,0.7343819516535662,0.4832175849302033,0.5167824150697967,67.5780800021097,12,2,7,3,False,False,bubble
2024-07-10 16:00:00,57699.69,58019.89,57353.84,74539.5612416131,3000.7172,1720641599999,173074199.715118,260622.0,1413.99806,81554482.4416726,0,-0.35822010236555757,-0.4435098726503909,,,,,,,,,,,,,,,,,,,,-5995.8133513955545,-1440.854418897846,-4554.958932497709,,,,,,,-16.00009729258526,307.6600000000035,320.1999999999971,38.19000000000233,666.0500000000029,0.46191727347797035,0.47122003366395204,0.528779966336048,86.85323628631181,16,2,7,3,False,False,bubble
2024-07-10 20:00:00,57392.03,57879.58,57157.79,87667.34950910279,2174.59631,1720655999999,125061128.6402774,154233.0,1225.34047,70492370.5702008,0,0.17611840006593504,0.16221952473668716,,,,,,,,,,,,,,,,,,,,-8394.330883589399,-2831.549711836157,-5562.781171753242,,,,,,,12.648511303820234,333.8199999999997,153.7300000000032,234.23999999999796,721.7900000000009,0.46248908962440505,0.5634795131239785,0.4365204868760215,70.92488812325816,20,2,7,3,False,False,bubble
2024-07-11 00:00:00,57725.85,58407.05,57050.0,112507.65028590843,4166.29718,1720670399999,240336810.827959,339672.0,2070.89892,119523313.8588886,0,0.2833472315052299,0.2494716893172769,105188.15742326566,,,,,,,,,,,,,,,,,,,-8196.286940764301,-3904.497157621786,-4291.789783142515,,,,,,,-11.39264315489502,157.84999999999854,681.2000000000044,518.0,1357.050000000003,0.11631848494896888,0.49705981847411096,0.502940181525889,81.52850968734785,0,3,7,3,False,False,bubble
2024-07-11 04:00:00,57568.0,58300.0,57488.28,139402.85190405976,3450.47132,1720684799999,199843126.8728379,249713.0,1713.75008,99265667.1049954,0,0.23905220267070093,0.21434673466557416,106052.49350492025,864.3360816545901,,,,,,,,,,,,,,,,,,-5802.2331591455,-4284.044357926528,-1518.188801218972,,,,,,,37.37091557844642,623.5,108.5,79.72000000000116,811.7200000000012,0.7681220125166303,0.4966713011253199,0.5033286988746801,72.37069282465445,4,3,7,3,False,False,bubble
2024-07-11 08:00:00,58191.5,58936.52,58052.0,125622.32693878311,4104.41357,1720699199999,239836801.5580534,319051.0,2371.67685,138573822.3505379,0,-0.09885396731166396,-0.10408795605167002,107947.94797589343,1895.4544709731854,,,,,,,,,,,,,,,,,,-4959.72881853579,-4419.181250048381,-540.5475684874091,,,,,,,41.36682358539131,586.489999999998,158.52999999999884,139.5,884.5199999999968,0.6630601908379687,0.577835739394069,0.4221642606059311,77.73363832826428,8,3,7,3,False,False,bubble
2024-07-11 12:00:00,58777.99,59650.0,57266.58,152287.76785553526,12045.90104,1720713599999,703995638.9851623,728616.0,6107.94236,357078988.504522,0,0.2122667328853609,0.1924919400718984,123497.58929867786,15549.641322784431,,,,,,,,,,,,,,,,,,-2115.968264088864,-3958.538652856478,1842.570388767614,,,,,,,-281.99193121471467,1375.979999999996,872.010000000002,135.4300000000003,2383.4199999999983,0.5773132725243545,0.5070556648039671,0.4929443351960328,60.48663338512699,12,3,7,3,False,False,bubble
2024-07-11 16:00:00,57402.01,58000.61,57178.0,120862.97447212516,3674.1921,1720727999999,211842512.564255,297982.0,1664.83146,96002258.6636359,0,-0.2063513952953897,-0.23111447903938115,130136.71429128235,6639.124992604484,,,,,,,,,,,,,,,,,,-2370.6582618273824,-3640.962574650659,1270.3043128232766,,,,,,,-1.5361937743989935,24.0,598.5999999999985,200.01000000000204,822.6100000000006,0.029175429425851843,0.4531149745817591,0.5468850254182409,81.10136647455096,16,3,7,3,False,False,bubble
2024-07-11 20:00:00,57378.0,57636.0,57150.0,65463.695721584205,2319.78214,1720742399999,133074727.2501168,222627.0,1090.20168,62542626.6369475,0,-0.4583643501452779,-0.6131617363325955,120727.92337841747,-9408.790912864875,112958.04040084158,,,,,,,,,,,,,,,,,-6962.501342585019,-4305.270328237531,-2657.231014347488,,,,,4588.406884,0.5055746359568054,-1.541184421990377,38.11000000000058,258.0,189.88999999999942,486.0,0.0784156378600835,0.4699586487893212,0.5300413512106787,95.96892577162441,20,3,7,3,False,False,bubble
